start_time,date,loss_amount,loss_percent,profit_amount,profit_percent,close,change
2021-10-16,2021-10-16,762370,0.61171743,123864008,99.38713836,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,423939,0.34010566,124220366,99.65596411,61571.45,0.0106012977147851
2021-10-18,2021-10-18,422955,0.33920668,124260391,99.65588353,62037.92,0.0075760762496255
2021-10-19,2021-10-19,17904,0.01435927,124666379,99.98428773,64316.7,0.0367320503330865
2021-10-20,2021-10-20,183083,0.14672363,124586498,99.84423973,66064.24,0.0271708592014205
2021-10-21,2021-10-21,1293715,1.03762056,123380026,98.95661111,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,2195669,1.76063013,122509642,98.23619448,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,1636485,1.31189428,123098798,98.68260878,61325.11,0.0097282802608806
2021-10-24,2021-10-24,2191295,1.75518149,122646223,98.23706103,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,737909,0.59137591,124034775,99.40409766,63127.04,0.0365208047837521
2021-10-26,2021-10-26,3031874,2.42859724,121802949,97.56682012,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,4185698,3.3502721,120741151,96.64235452,58449.36,-0.031634021579307
2021-10-28,2021-10-28,2806956,2.24596259,122160170,97.74544789,60622.03,0.0371718355855392
2021-10-29,2021-10-29,1533109,1.22551681,123564616,98.77348159,62308.22,0.0278148059377094
2021-10-30,2021-10-30,1784557,1.42499719,123439561,98.56845578,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,2094897,1.67327103,123100885,98.3251898,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,2710684,2.16525641,122476567,97.8325661,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,730650,0.58378442,124424616,99.41442903,63266.69,0.0381311218195008
2021-11-03,2021-11-03,1108952,0.88585455,124069861,99.10965528,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,2685792,2.14476051,122530907,97.84802772,61431.86,-0.024061563440035
2021-11-05,2021-11-05,3487986,2.78504766,121750555,97.21400775,61006.0,-0.0069322335348466
2021-11-06,2021-11-06,2557450,2.0398911,122809932,97.956514,61511.3,0.0082827918565386
2021-11-07,2021-11-07,521001,0.41552042,124862281,99.58297063,63316.4,0.0293458275146192
2021-11-08,2021-11-08,29999,0.02390848,125436290,99.96971889,67606.96,0.0677638021113014
2021-11-09,2021-11-09,399746,0.31877341,124994023,99.67522028,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,1289908,1.02865534,124100436,98.96564438,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,1404654,1.12019719,123980557,98.87322512,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,1625586,1.29600898,123803845,98.70341859,64156.08,-0.0104150310112554
2021-11-13,2021-11-13,1449426,1.15456132,124078211,98.8362997,64427.0,0.0042228265816739
2021-11-14,2021-11-14,770632,0.6133776,124863450,99.38393928,65568.39,0.0177160196811896
2021-11-15,2021-11-15,2254941,1.79605622,123288725,98.19923489,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,5755284,4.58216434,119838792,95.41163194,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,5910058,4.70872747,119593031,95.28349643,60366.96,0.0043411617769464
2021-11-18,2021-11-18,8719801,6.94267619,116871968,93.05306734,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,7123283,5.6672042,118567349,94.33085536,58069.51,0.0201763670909091
2021-11-20,2021-11-20,5671057,4.50765174,120132846,95.4878486,59716.29,0.0283587720991618
2021-11-21,2021-11-21,7000393,5.56274725,118843058,94.43668299,58661.39,-0.0176651965485464
2021-11-22,2021-11-22,9511129,7.55423261,116387413,92.44092801,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,7873388,6.24446117,118202583,93.74762677,57574.23,0.0232088008330089
2021-11-24,2021-11-24,8484418,6.72633188,117646720,93.26872906,57165.08,-0.0071064780197668
2021-11-25,2021-11-25,6166401,4.88082437,120160989,95.10972173,58988.21,0.0318923720565071
2021-11-26,2021-11-26,12586780,9.95185541,113880892,90.04099308,53755.65,-0.0887051836290675
2021-11-27,2021-11-27,11753312,9.27812968,114924172,90.72177875,54738.77,0.0182886822129393
2021-11-28,2021-11-28,8521024,6.72228563,118234238,93.27568136,57315.73,0.0470774188020668
2021-11-29,2021-11-29,7407107,5.83809921,119462997,94.15779045,57827.98,0.0089373370975123
2021-11-30,2021-11-30,8517468,6.70340717,118539322,93.29267112,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,8894506,7.00074029,118147193,92.99199018,57209.29,0.0041121544537077
2021-12-02,2021-12-02,10263597,8.08763039,116634919,91.90736113,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,13360821,10.51913869,113651801,89.47946068,53612.0,-0.0513428898581349
2021-12-04,2021-12-04,15023451,11.81797947,112092110,88.1756299,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,14511300,11.43878079,112344840,88.55774452,49376.6,0.0049035669816992
2021-12-06,2021-12-06,13327850,10.50607981,113521750,89.48694391,50424.72,0.0212270589712535
2021-12-07,2021-12-07,13408340,10.56526368,113495889,89.43045848,50577.2,0.0030239136677405
2021-12-08,2021-12-08,13547254,10.66701448,113446571,89.32704857,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,16435979,12.96003583,110384022,87.03959041,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,17722893,13.95151127,109307801,86.04740869,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,14190432,11.15715168,112991661,88.83909243,49381.15,0.0476235431890674
2021-12-12,2021-12-12,13489402,10.59122476,113864892,89.40119538,50057.01,0.013686599036272
2021-12-13,2021-12-13,18686470,14.66047984,108772461,85.33749132,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,16122018,12.63829707,111438641,87.35845909,48324.04,0.0352209182832965
2021-12-15,2021-12-15,14922046,11.70140536,112591204,88.29052789,48870.48,0.0113078293950588
2021-12-16,2021-12-16,17483691,13.69035198,110216405,86.30336572,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,19286104,15.10821331,108363006,84.88865398,46125.33,-0.0314789656584321
2021-12-18,2021-12-18,18456697,14.45086267,109256436,85.54346165,46815.99,0.0149735514087379
2021-12-19,2021-12-19,19060289,14.90361002,108828923,85.09544777,46668.63,-0.0031476425041957
2021-12-20,2021-12-20,18215014,14.24126544,109675700,85.7490835,46898.14,0.0049178645269853
2021-12-21,2021-12-21,14106492,11.01636228,113937939,88.97900439,48875.15,0.0421554031780364
2021-12-22,2021-12-22,15183837,11.84927134,112952861,88.14696173,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,12006430,9.35750482,116295279,90.63756953,50817.92,0.0462887451000819
2021-12-24,2021-12-24,12321468,9.60724522,115925117,90.38866361,50808.55,-0.0001843837764314
2021-12-25,2021-12-25,12562695,9.80637623,115544036,90.19309062,50403.64,-0.0079693279969612
2021-12-26,2021-12-26,12146614,9.47523444,116036012,90.51645312,50765.73,0.0071838065663512
2021-12-27,2021-12-27,12673156,9.8871909,115499975,90.10938572,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,17968206,14.02236462,110165184,85.97276647,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,19872980,15.51366,108215117,84.47714093,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,18603580,14.519024,109517033,85.47174415,47095.02,0.0141802123930852
2021-12-31,2021-12-31,20150961,15.74201688,107853472,84.25559341,46210.56,-0.0187803296399491
2022-01-01,2022-01-01,17432636,13.6086979,110662782,86.38833331,47704.35,0.0323257281452551
2022-01-02,2022-01-02,17853652,13.92739281,110329977,86.06692504,47280.0,-0.008895415197985
2022-01-03,2022-01-03,20000009,15.60070649,108193523,84.39473186,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,20832278,16.24457269,107399896,83.74818238,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,21896986,17.0703846,106368542,82.92245888,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,21990771,17.13476986,106345255,82.86210018,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,22815954,17.77573541,105537375,82.2233624,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,22395605,17.43881898,106027150,82.56031825,41688.05,0.0032293028854599
2022-01-09,2022-01-09,22425538,17.44464467,106123009,82.55223054,41851.22,0.0039140712986094
2022-01-10,2022-01-10,22199228,17.27087568,106333820,82.72711943,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,21386712,16.63027622,107213481,83.36904727,42700.68,0.0215094894806531
2022-01-12,2022-01-12,20360849,15.82903517,108259073,84.16332119,43880.72,0.0276351570982007
2022-01-13,2022-01-13,21990568,17.0827635,106736893,82.91559818,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,21140490,16.4171402,107624285,83.57814677,43042.4,0.0119451774472942
2022-01-15,2022-01-15,21141303,16.39959216,107765608,83.59522685,43070.51,0.0006530769659685
2022-01-16,2022-01-16,21274577,16.48938744,107744208,83.50981501,43060.66,-0.0002286947612182
2022-01-17,2022-01-17,22482299,17.43008201,106499731,82.56713628,42176.34,-0.0205366104467513
2022-01-18,2022-01-18,22124502,17.14074077,106942069,82.85231833,42337.58,0.0038229964951914
2022-01-19,2022-01-19,23247991,18.0031973,105878429,81.9920417,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,24112207,18.66024795,105101701,81.33738239,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,26350812,20.38323288,102916311,79.60920273,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,27034734,20.92030564,102186446,79.0750034,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,25709189,19.88130894,103598878,80.11459636,36230.01,0.0338514193551884
2022-01-24,2022-01-24,25450637,19.68046194,103861697,80.31414598,36648.31,0.0115456771886068
2022-01-25,2022-01-25,25174987,19.45305582,104230221,80.54011339,36934.26,0.0078025426001908
2022-01-26,2022-01-26,25476406,19.67114229,104029911,80.32479862,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,24833722,19.16639141,104724868,80.82549246,37131.0,0.009339331396621
2022-01-28,2022-01-28,24305790,18.75374378,105294176,81.24237057,37696.21,0.0152220516549512
2022-01-29,2022-01-29,23815079,18.37076274,105820047,81.62874357,38150.01,0.0120383454994548
2022-01-30,2022-01-30,23892407,18.43956091,105676742,81.55866092,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,23047958,17.80536791,106386709,82.18751936,38439.04,0.0150258740359454
2022-02-01,2022-02-01,22690111,17.54438933,106634199,82.45142138,38680.51,0.0062818946570986
2022-02-02,2022-02-02,25365531,19.61170275,103972414,80.38767562,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,24888897,19.23448846,104502896,80.7613028,37289.86,0.0107836299601837
2022-02-04,2022-02-04,20824813,16.07898758,108685446,83.91681293,41550.0,0.11424392582863
2022-02-05,2022-02-05,21328325,16.46212548,108221454,83.53000789,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,19561389,15.10895144,109906336,84.89016263,42361.35,0.0238469460435835
2022-02-07,2022-02-07,18131481,13.99634056,111403710,85.9965198,43829.99,0.0346693389138921
2022-02-08,2022-02-08,18010090,13.90683345,111491465,86.0902547,44021.57,0.0043709797789139
2022-02-09,2022-02-09,17879604,13.81468171,111543709,86.18428217,44358.08,0.0076442071466329
2022-02-10,2022-02-10,19135792,14.80191251,110130746,85.18830402,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,20597419,15.94776835,108554133,84.04917951,42366.0,-0.025425746509938
2022-02-12,2022-02-12,20731055,16.10855451,107964022,83.89077803,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,20620813,16.01354145,108145096,83.98242969,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,19581071,15.20052172,109225999,84.79067209,42525.14,0.0115127733245989
2022-02-15,2022-02-15,17021730,13.21939528,111739028,86.77862822,44529.6,0.0471358824450665
2022-02-16,2022-02-16,17390394,13.49568578,111461636,86.49897272,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,22761281,17.65486295,106156811,82.34088182,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,23014343,17.84253796,105962326,82.15037134,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,22730109,17.62190077,106254808,82.3758339,40052.6,0.0021467818289178
2022-02-20,2022-02-20,23783334,18.42363538,105305230,81.57414604,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,25793793,19.97514169,103334020,80.0235813,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,23890270,18.49065758,105307940,81.50653209,38212.0,0.0331365042285811
2022-02-23,2022-02-23,25603952,19.80436172,103676833,80.19283516,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,23779872,18.38775014,105539725,81.6084331,38315.1,0.0292066681351033
2022-02-25,2022-02-25,22682542,17.5278377,106720866,82.46809456,39205.4,0.0232362697735357
2022-02-26,2022-02-26,22988033,17.75399469,106483687,82.2389116,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,25275801,19.50322948,104316514,80.4923615,37672.0,-0.036504489850202
2022-02-28,2022-02-28,18173776,14.01828232,111463226,85.97679263,43155.0,0.1455457634317265
2022-03-01,2022-03-01,16377185,12.63963457,113187212,87.35597707,44394.1,0.0287127795156991
2022-03-02,2022-03-02,17208372,13.28777904,112290491,86.70728602,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,19715627,15.22091524,109806776,84.773344,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,23409118,18.06711605,106156307,81.93125082,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,23024759,17.75547393,106651409,82.24391455,39375.1,0.0063228863439457
2022-03-06,2022-03-06,24762890,19.08867444,104961035,80.91006444,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,25503524,19.65515609,104247430,80.34181898,37963.8,-0.011387694623331
2022-03-08,2022-03-08,23862205,18.38948803,105893204,81.60695155,38709.9,0.0196529325304632
2022-03-09,2022-03-09,20116878,15.49199424,109730277,84.50321266,41937.5,0.08337918723634
2022-03-10,2022-03-10,22479032,17.30825463,107391258,82.68840215,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,24174095,18.59960955,105792614,81.39710356,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,23832991,18.32671345,106210190,81.6718186,38792.6,0.0020561568465373
2022-03-13,2022-03-13,26227145,20.15501656,103899007,79.84423033,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,21886982,16.81521256,108272840,83.18327394,39653.8,0.0506071211884369
2022-03-15,2022-03-15,22182799,17.03523653,108032826,82.96359465,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,20616984,15.82650034,109640923,84.16517687,41105.8,0.0467214993252018
2022-03-17,2022-03-17,20769008,15.9339616,109574325,84.06530956,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,19681346,15.09417099,110697822,84.89723482,41751.5,0.020866495020551
2022-03-19,2022-03-19,18808088,14.41686392,111646534,85.57982546,42188.2,0.0104595044489419
2022-03-20,2022-03-20,21008496,16.09320676,109531882,83.90506507,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,21249480,16.27073362,109347983,83.72778551,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,18850016,14.42331985,111822925,85.56267615,42349.8,0.0333756283246304
2022-03-23,2022-03-23,17626178,13.4858117,113073727,86.5128555,42867.9,0.0122338240086139
2022-03-24,2022-03-24,16178320,12.37163904,114584367,87.62321602,43973.4,0.0257885270797029
2022-03-25,2022-03-25,15598067,11.92343305,115216358,88.07338315,44290.6,0.0072134517685691
2022-03-26,2022-03-26,15429409,11.78590159,115483324,88.21304123,44489.2,0.0044840214402153
2022-03-27,2022-03-27,13586592,10.37120051,117410461,89.6241996,46820.8,0.0524082249175081
2022-03-28,2022-03-28,13604066,10.38564387,117377419,89.60850908,47121.9,0.0064309025048696
2022-03-29,2022-03-29,12856555,9.8083236,118212689,90.18499183,47418.5,0.0062943132598642
2022-03-30,2022-03-30,13967026,10.65141864,117155093,89.34385469,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,16285770,12.4104918,114934405,87.58520417,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,15386383,11.71983979,115890496,88.27403079,46266.2,0.016705489386015
2022-04-02,2022-04-02,16013821,12.19630971,115275978,87.79550677,45794.6,-0.0101931863866061
2022-04-03,2022-04-03,15181128,11.55512723,116197386,88.44372952,46392.4,0.0130539408576557
2022-04-04,2022-04-04,14626743,11.12857724,116795375,88.86232238,46580.9,0.0040631655184901
2022-04-05,2022-04-05,16978155,12.90838749,114548066,87.09019456,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,19893316,15.11692757,111698974,84.88003207,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,19663876,14.93750123,111972505,85.05898998,43417.1,0.0059638968760209
2022-04-08,2022-04-08,21812799,16.55437207,109941637,83.43792859,42229.2,-0.027360187575863
2022-04-09,2022-04-09,20824458,15.79280268,111030511,84.20305354,42727.7,0.0118046280772545
2022-04-10,2022-04-10,21815354,16.53571525,110110122,83.46184176,42140.4,-0.0137451816971191
2022-04-11,2022-04-11,25621433,19.41015402,106372812,80.58537023,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,24884940,18.85066295,107115563,81.14142028,40060.7,0.0140511724920011
2022-04-13,2022-04-13,23533948,17.81856086,108536809,82.17787073,41129.8,0.0266870024737462
2022-04-14,2022-04-14,25309633,19.14979257,106847504,80.84303467,39915.9,-0.0295138804467807
2022-04-15,2022-04-15,24084762,18.20545242,108203875,81.79032442,40529.5,0.0153723203034379
2022-04-16,2022-04-16,24562828,18.54816375,107864296,81.45172147,40361.0,-0.0041574655497846
2022-04-17,2022-04-17,26058597,19.66543906,106450575,80.33422889,39649.1,-0.0176383142142166
2022-04-18,2022-04-18,23487047,17.72454301,109013833,82.26748862,40785.6,0.0286639545412128
2022-04-19,2022-04-19,22317415,16.82849988,110287403,83.16247864,41472.9,0.0168515358361776
2022-04-20,2022-04-20,22587984,17.02372372,110085938,82.96767849,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,24709370,18.61719521,108007425,81.37784636,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,26198154,19.72634574,106601111,80.26712002,39674.2,-0.0191743840513427
2022-04-23,2022-04-23,25935314,19.51859575,106937407,80.47976662,39415.1,-0.0065306924903337
2022-04-24,2022-04-24,26803711,20.16218488,106134345,79.83597069,39433.4,0.0004642890668804
2022-04-25,2022-04-25,23964057,18.03179566,108932663,81.96656851,40411.0,0.0247911668788387
2022-04-26,2022-04-26,29472933,22.16490145,103495579,77.83308533,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,26742637,20.09954094,106301696,79.89546022,39209.0,0.0292778070914614
2022-04-28,2022-04-28,25477170,19.14068276,107625246,80.8575164,39732.5,0.0133515264352572
2022-04-29,2022-04-29,28463911,21.37950404,104661975,78.61256725,38572.2,-0.0292027936827534
2022-04-30,2022-04-30,30339528,22.78604055,102803836,77.20925572,37614.5,-0.0248287626840054
2022-05-01,2022-05-01,28844963,21.64280969,104429749,78.35521173,38440.5,0.0219596166372011
2022-05-02,2022-05-02,28663025,21.49825751,104662983,78.5008477,38525.6,0.0022138109545921
2022-05-03,2022-05-03,30502863,22.85643526,102950663,77.14309192,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,24917510,18.66784499,108553700,81.32689198,39684.0,0.0522659355286916
2022-05-05,2022-05-05,31559735,23.65920488,101829363,76.33783244,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,31921483,23.93738669,101430634,76.06113753,35995.3,-0.0147640462354965
2022-05-07,2022-05-07,32611480,24.44392171,100794674,75.55060733,35466.7,-0.0146852505743807
2022-05-08,2022-05-08,33593708,25.17254006,99852955,74.82212176,34032.0,-0.040452029650348
2022-05-09,2022-05-09,35412332,26.53463892,98040909,73.46254744,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,35278745,26.41076594,98293198,73.58534567,31002.1,0.0314573171948922
2022-05-11,2022-05-11,35627860,26.66567093,97979939,73.3330829,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,35200525,26.34305638,98416565,73.65211513,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,35211672,26.36014076,98361611,73.63541019,29274.3,0.0087385900409018
2022-05-14,2022-05-14,34326548,25.70424181,99215663,74.29419915,30079.8,0.0275156024226028
2022-05-15,2022-05-15,33385691,25.02940998,99995523,74.96711514,31324.4,0.0413766048976389
2022-05-16,2022-05-16,33994118,25.54337818,99088150,74.45541281,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,33366281,25.09846,99573955,74.90055385,30437.0,0.0190948447602179
2022-05-18,2022-05-18,34998088,26.31159668,98013031,73.68629226,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,33098740,24.86819206,99989880,75.12574618,30319.9,0.0564204232664127
2022-05-20,2022-05-20,34613193,26.00714186,98470500,73.98728752,29188.9,-0.0373022338464177
2022-05-21,2022-05-21,34224256,25.69985512,98941184,74.29742503,29427.4,0.0081709142859101
2022-05-22,2022-05-22,32813761,24.63791688,100363959,75.3573746,30284.0,0.0291089256951004
2022-05-23,2022-05-23,34966707,26.26012619,98180335,73.73379444,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,33770598,25.34478504,99468061,74.65063617,29643.1,0.0187437495059745
2022-05-25,2022-05-25,34080068,25.57849252,99148506,74.41503106,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,34718609,26.0461309,98571458,73.948962,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,35410799,26.54878965,97961640,73.44547561,28623.2,-0.0195519627320681
2022-05-28,2022-05-28,34576756,25.91298462,98852329,74.08326221,29018.8,0.0138209564269542
2022-05-29,2022-05-29,33635454,25.20951137,99781459,74.78542806,29452.8,0.0149558217431458
2022-05-30,2022-05-30,30946416,23.209658,102380855,76.78513178,31726.5,0.0771980932203391
2022-05-31,2022-05-31,30892328,23.16864553,102436704,76.82553687,31797.8,0.002247332671426
2022-06-01,2022-06-01,33383755,25.0269478,99995457,74.96403812,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,32131513,24.08562063,101269505,75.91111189,30437.1,0.0214854565407809
2022-06-03,2022-06-03,33623811,25.19410638,99831098,74.80280278,29682.8,-0.0247822558653747
2022-06-04,2022-06-04,33295540,24.93548614,100230505,75.06399861,29848.4,0.0055789885051276
2022-06-05,2022-06-05,32969783,24.67976872,100616749,75.31739275,29909.9,0.0020604119483791
2022-06-06,2022-06-06,31240910,23.39321978,102305809,76.60667614,31361.2,0.0485223955947695
2022-06-07,2022-06-07,31408404,23.52739383,102084643,76.46952071,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,32351635,24.23034169,101161478,75.76671712,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,32891562,24.62590763,100670797,75.37221089,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,35247096,26.37241357,98394047,73.61992321,29077.7,-0.0337483758843329
2022-06-11,2022-06-11,35925420,26.87580388,97743195,73.12167651,28416.7,-0.0227321968381267
2022-06-12,2022-06-12,36169798,27.04355176,97571508,72.95258123,26564.7,-0.0651729440786579
2022-06-13,2022-06-13,36597872,27.36021723,97158020,72.63440161,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,36291573,27.15261242,97363422,72.84532036,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,35782320,26.78114181,97826782,73.21808429,22567.5,0.0201060449221839
2022-06-16,2022-06-16,36581654,27.36224001,97102496,72.63044478,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,36647153,27.38287353,97179757,72.61303479,20457.3,0.003428588245681
2022-06-18,2022-06-18,37028168,27.67318024,96775946,72.32597077,18959.7,-0.0732061415729348
2022-06-19,2022-06-19,36041417,26.92310172,97822845,73.07410822,20564.2,0.0846268664588574
2022-06-20,2022-06-20,35781642,26.71441444,98155474,73.28243941,20570.1,0.0002869063712664
2022-06-21,2022-06-21,36063355,26.91892549,97904839,73.07953089,20713.1,0.0069518378617507
2022-06-22,2022-06-22,36602497,27.31164222,97409328,72.68380392,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,35370102,26.37953475,98710680,73.61985592,21096.6,0.0560233063361597
2022-06-24,2022-06-24,35246893,26.2750086,98894486,73.72149,21231.2,0.0063801750045031
2022-06-25,2022-06-25,34920501,26.05197049,99119240,73.94657698,21481.9,0.0118080937488225
2022-06-26,2022-06-26,35963228,26.88424927,97804406,73.11351557,21029.1,-0.0210782100279771
2022-06-27,2022-06-27,36234851,27.12720254,97336549,72.87095728,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,36723664,27.49550701,96831888,72.49935233,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,36945386,27.66220856,96605372,72.33157472,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,37057948,27.73783845,96542052,72.26163311,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,36943232,27.6209546,96798456,72.37227535,19272.0,-0.0327000777975757
2022-07-02,2022-07-02,37335243,27.90220441,96465602,72.09281979,19240.9,-0.0016137401411373
2022-07-03,2022-07-03,36909980,27.56677882,96981178,72.43186487,19305.9,0.0033782203535177
2022-07-04,2022-07-04,35887559,26.7962066,98034621,73.19962772,20226.6,0.0476900843783505
2022-07-05,2022-07-05,36035489,26.89118749,97959635,73.10157248,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,35228265,26.27718519,98830600,73.71892935,20554.1,0.0190431333663856
2022-07-07,2022-07-07,33947699,25.33159685,100060169,74.66437892,21613.4,0.0515371629018055
2022-07-08,2022-07-08,33892372,25.28206363,100154778,74.71060068,21587.9,-0.0011798236279345
2022-07-09,2022-07-09,34359419,25.61635571,99770452,74.38296287,21580.0,-0.0003659457381218
2022-07-10,2022-07-10,35416887,26.39373322,98768133,73.60499393,20853.8,-0.0336515291936978
2022-07-11,2022-07-11,36963139,27.53352015,97277108,72.46087008,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,37441855,27.8931579,96786255,72.10311277,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,36229815,26.96794584,98107092,73.02678039,20220.1,0.0464319537957551
2022-07-14,2022-07-14,35214157,26.20959663,99131772,73.78293217,20578.6,0.0177298826415299
2022-07-15,2022-07-15,34882787,25.96629884,99451553,74.03045935,20823.1,0.0118812747222842
2022-07-16,2022-07-16,34227910,25.46919003,100156407,74.52697411,21183.5,0.0173077015429981
2022-07-17,2022-07-17,35239018,26.21782728,99165016,73.77876595,20794.4,-0.0183680694880449
2022-07-18,2022-07-18,33234052,24.71843369,101209881,75.27669909,22423.9,0.0783624437348518
2022-07-19,2022-07-19,32815908,24.41463632,101587352,75.57975401,23385.9,0.0429006551045982
2022-07-20,2022-07-20,33156651,24.66439166,101269523,75.33182946,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,33002141,24.54745299,101432343,75.44679212,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,33621276,24.98460295,100936407,75.00774367,22675.1,-0.0202812763291495
2022-07-23,2022-07-23,33737031,25.05983767,100886229,74.93820431,22440.2,-0.0103593809950121
2022-07-24,2022-07-24,33725245,25.04292798,100936614,74.95122289,22570.6,0.0058109999019615
2022-07-25,2022-07-25,34724990,25.78745459,99925596,74.20669579,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,34900769,25.92203694,99728900,74.07218533,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,32824410,24.37217974,101845975,75.62080807,22941.1,0.0800386045854715
2022-07-28,2022-07-28,32204060,23.9131393,102463008,76.08395287,23836.2,0.039017309544878
2022-07-29,2022-07-29,32401406,24.04606034,102345245,75.95349216,23771.1,-0.0027311400307097
2022-07-30,2022-07-30,32823557,24.34275365,102013401,75.65563628,23629.9,-0.0059399859493248
