start_time,date,mca,mcda,close,change
2021-05-11,2021-05-11,1128.02281555,3246025.47172176,56710.43,0.0150485943446596
2021-05-12,2021-05-12,1127.88609632,3247985.33088476,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,1127.71717747,3252369.26112543,49707.9,0.0022610803826779
2021-05-14,2021-05-14,1128.07421808,3261623.09724715,49873.27,0.0033268353722446
2021-05-15,2021-05-15,1128.62797246,3276557.85320267,46793.41,-0.0617537209811988
2021-05-16,2021-05-16,1129.07022415,3286515.52895496,46429.28,-0.0077816513051731
2021-05-17,2021-05-17,1129.48145232,3295744.41703922,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,1129.74088174,3306617.49719507,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,1129.06353591,3297997.14781011,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,1129.02038958,3286773.37369271,40500.3,0.1038770600782685
2021-05-21,2021-05-21,1129.21790343,3296879.37900377,37211.02,-0.0812161885220604
2021-05-22,2021-05-22,1129.87065231,3310646.96107514,37432.58,0.0059541501415443
2021-05-23,2021-05-23,1130.07141757,3320834.59754206,34651.6,-0.0742930356390075
2021-05-24,2021-05-24,1129.54143093,3320760.42655658,38779.66,0.1191304297637052
2021-05-25,2021-05-25,1129.95214356,3327530.05739116,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,1130.3448332,3337138.87354018,39224.2,0.023413357323484
2021-05-27,2021-05-27,1131.03425852,3349526.64063532,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,1131.73152347,3364768.12008888,35670.99,-0.074139222547705
2021-05-29,2021-05-29,1132.53303436,3381429.09953317,34611.94,-0.0296893918559589
2021-05-30,2021-05-30,1132.30507434,3396537.72229318,35651.81,0.030043678568725
2021-05-31,2021-05-31,1133.04125978,3412069.49884988,37243.38,0.0446420532365678
2021-06-01,2021-06-01,1132.66557049,3418614.80268623,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,1133.14335837,3431066.43428749,37569.99,0.023889303283614
2021-06-03,2021-06-03,1133.17607619,3436141.11081855,39247.4,0.0446476030470064
2021-06-04,2021-06-04,1133.8724108,3449110.98826126,36828.03,-0.0616440834297304
2021-06-05,2021-06-05,1134.64616008,3464572.87869094,35498.62,-0.0360977766119989
2021-06-06,2021-06-06,1135.33542936,3479099.41745501,35801.71,0.0085380783816384
2021-06-07,2021-06-07,1135.84055524,3490872.1799179,33550.96,-0.06286710886156
2021-06-08,2021-06-08,1136.15964495,3500282.16860102,33372.58,-0.005316688404743
2021-06-09,2021-06-09,1136.68558793,3512799.12583143,37368.45,0.1197351238651609
2021-06-10,2021-06-10,1137.09326098,3521630.62933121,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,1137.367998,3532168.99812178,37300.42,0.017201141215926
2021-06-12,2021-06-12,1138.19279847,3548780.12364354,35537.05,-0.0472748028038289
2021-06-13,2021-06-13,1138.91025811,3565241.3719019,38993.65,0.0972674996939813
2021-06-14,2021-06-14,1139.49442334,3575796.94221446,40489.1,0.0383511161432694
2021-06-15,2021-06-15,1140.05861161,3586698.85688342,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,1140.74741134,3601518.20739202,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,1141.43771998,3614305.37146624,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,1142.1094291,3628358.19177412,35811.41,-0.0590976889290818
2021-06-19,2021-06-19,1142.96989593,3645986.10011091,35483.0,-0.0091705408974402
2021-06-20,2021-06-20,1143.75803752,3663133.46643519,35588.64,0.002977200349463
2021-06-21,2021-06-21,1144.29392097,3675403.99919884,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,1144.85654593,3687925.72026237,32496.0,0.0281592102765297
2021-06-23,2021-06-23,1145.12155712,3698493.29715502,33649.0,0.0354812900049237
2021-06-24,2021-06-24,1145.57235344,3709912.82486639,34644.64,0.0295889922434544
2021-06-25,2021-06-25,1145.41007213,3688969.69248948,31568.07,-0.0888036360025678
2021-06-26,2021-06-26,1146.26588065,3704959.95768668,32255.56,0.0217780181050029
2021-06-27,2021-06-27,1146.9592887,3720150.43581655,34687.71,0.0754025042504298
2021-06-28,2021-06-28,1147.72184747,3733879.45329032,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,1148.47806508,3747605.49378255,35911.26,0.0412918176646306
2021-06-30,2021-06-30,1149.1646904,3759305.71743647,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,1149.83618802,3772454.40896976,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,1150.27134553,3774062.03495511,33760.94,0.0080913802226101
2021-07-03,2021-07-03,1151.09734453,3791101.2988034,34652.94,0.0264210652902436
2021-07-04,2021-07-04,1151.84090603,3806821.10315399,35280.16,0.0181000515396385
2021-07-05,2021-07-05,1152.53032608,3822847.93112959,33672.72,-0.0455621516455708
2021-07-06,2021-07-06,1153.25347698,3837906.2973949,34206.01,0.0158374494249351
2021-07-07,2021-07-07,1153.85080577,3851609.04077959,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,1154.53610723,3864704.91692802,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,1155.15895356,3878321.16037665,33805.01,0.0290079398417877
2021-07-10,2021-07-10,1155.98062412,3895501.74789725,33497.98,-0.0090823815759852
2021-07-11,2021-07-11,1156.75909512,3911540.01565831,34253.81,0.0225634500946025
2021-07-12,2021-07-12,1157.0083501,3921811.08905706,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,1157.74159051,3935889.92310949,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,1158.39273655,3947902.04391504,32803.01,0.0028713730647964
2021-07-15,2021-07-15,1158.98494624,3959899.76286089,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,1159.61405958,3970674.84263779,31382.95,-0.0151720792068643
2021-07-17,2021-07-17,1156.32347854,3980145.53557832,31496.65,0.0036229863668011
2021-07-18,2021-07-18,1157.10385757,3994816.28611527,31767.0,0.0085834525259034
2021-07-19,2021-07-19,1157.72589173,4008577.29447018,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,1158.16517623,4020236.80660252,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,1158.80049636,4032936.80421192,32120.0,0.0787247404780375
2021-07-22,2021-07-22,1159.42962072,4046425.19211287,32268.11,0.0046111457036115
2021-07-23,2021-07-23,1160.05495035,4052636.83698821,33634.46,0.0423436637596685
2021-07-24,2021-07-24,1160.8859267,4069433.33406522,34230.0,0.017706245321019
2021-07-25,2021-07-25,1161.66084439,4084156.46143753,35370.66,0.0333234005258546
2021-07-26,2021-07-26,1161.38163133,4078745.17938304,37218.09,0.0522305775464748
2021-07-27,2021-07-27,1161.09493505,4080580.70128984,39442.33,0.059762336003809
2021-07-28,2021-07-28,1160.18750254,4082355.09620241,40003.08,0.0142169592922121
2021-07-29,2021-07-29,1153.22209916,4055754.761147,40012.9,0.0002454810979555
2021-07-30,2021-07-30,1153.87545143,4068077.0009898,42203.25,0.054741095996541
2021-07-31,2021-07-31,1154.61062341,4083246.28008516,41448.11,-0.017892934785828
2021-08-01,2021-08-01,1155.39842457,4099499.58915043,39846.78,-0.038634572239844
2021-08-02,2021-08-02,1156.12139265,4114685.14625804,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,1156.84824202,4128726.58604908,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,1157.61205577,4144362.13280424,39731.31,0.0399978954675595
2021-08-05,2021-08-05,1158.35528868,4159179.9586772,40882.4,0.0289718612348801
2021-08-06,2021-08-06,1158.87455384,4170187.75207618,42825.43,0.0475272978103047
2021-08-07,2021-08-07,1159.59813564,4186766.12316376,44601.11,0.0414632147301263
2021-08-08,2021-08-08,1160.21166397,4196336.45282843,43787.71,-0.0182372142756088
2021-08-09,2021-08-09,1160.8378629,4207176.83704281,46259.7,0.0564539684765428
2021-08-10,2021-08-10,1161.55401553,4221312.63560627,45589.99,-0.014477179921184
2021-08-11,2021-08-11,1162.17882691,4235667.7167377,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,1162.88069592,4250084.29220979,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,1163.56852549,4264992.47207071,47792.52,0.0767696990137905
2021-08-14,2021-08-14,1163.72636903,4278206.02788193,47083.74,-0.0148303542060556
2021-08-15,2021-08-15,1164.53526319,4295913.82761011,47006.02,-0.0016506760083204
2021-08-16,2021-08-16,1165.22012839,4309529.77255319,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,1165.85680975,4322972.15816251,44704.84,-0.026594606176035
2021-08-18,2021-08-18,1166.33193999,4336164.05208552,44714.09,0.0002069127190702
2021-08-19,2021-08-19,1166.98422103,4350998.33905494,46772.0,0.0460237477716756
2021-08-20,2021-08-20,1167.67325486,4364806.75975228,49332.74,0.0547494227315488
2021-08-21,2021-08-21,1168.25806175,4380412.53301369,48848.29,-0.0098200505384455
2021-08-22,2021-08-22,1168.95843948,4396802.51615094,49273.28,0.0087002021974567
2021-08-23,2021-08-23,1169.28607991,4404241.63982159,49523.91,0.0050865296566415
2021-08-24,2021-08-24,1170.01869112,4419479.63824102,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,1169.32947841,4425929.19124775,48992.65,0.0266828809103893
2021-08-26,2021-08-26,1169.59142958,4430855.02638901,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,1170.32701692,4446044.97276604,49083.98,0.04761524647483
2021-08-28,2021-08-28,1171.05836345,4463085.27243111,48931.99,-0.0030965296620202
2021-08-29,2021-08-29,1171.82789018,4480373.07043143,48795.41,-0.002791221039651
2021-08-30,2021-08-30,1172.39868106,4491367.66910158,47024.7,-0.036288454180424
2021-08-31,2021-08-31,1172.89154607,4501903.5564765,47150.32,0.002671362071422
2021-09-01,2021-09-01,1173.49829085,4512244.8825805,48842.94,0.0358983777840744
2021-09-02,2021-09-02,1174.13048264,4523972.18993395,49299.14,0.0093401420962784
2021-09-03,2021-09-03,1174.75702661,4538800.45074965,50027.08,0.0147657748187899
2021-09-04,2021-09-04,1175.47475651,4554830.0713817,49940.74,-0.001725865271369
2021-09-05,2021-09-05,1176.24962352,4572883.93486066,51799.57,0.0372207139902212
2021-09-06,2021-09-06,1176.89717828,4586218.78985289,52683.97,0.0170735008031919
2021-09-07,2021-09-07,1177.48455563,4596298.81536175,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,1178.12948842,4608801.83277976,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,1178.36072382,4611721.68561378,46413.88,0.0076329248936601
2021-09-10,2021-09-10,1178.67470602,4626081.24252026,44860.83,-0.0334608957492886
2021-09-11,2021-09-11,1179.44399528,4642241.88479044,45193.78,0.0074218421727818
2021-09-12,2021-09-12,1180.20055943,4660201.47024281,46046.73,0.0188731723701802
2021-09-13,2021-09-13,1180.91390904,4676446.28949198,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,1181.18756673,4687730.04262399,47087.18,0.0469410769664504
2021-09-15,2021-09-15,1181.55357119,4699698.80482819,48106.12,0.021639435617083
2021-09-16,2021-09-16,1181.86209268,4708813.76799602,47745.55,-0.007495304131782
2021-09-17,2021-09-17,1182.53871813,4722340.04843247,47303.11,-0.0092666227533246
2021-09-18,2021-09-18,1183.26824663,4739018.46834609,48285.15,0.0207605800126038
2021-09-19,2021-09-19,1183.99383026,4757108.00008531,47256.91,-0.0212951601061609
2021-09-20,2021-09-20,1184.59772285,4770118.98440183,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,1185.36031982,4785627.1733286,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,1185.91768701,4800389.0885028,43520.0,0.0686021985900933
2021-09-23,2021-09-23,1186.5696792,4814985.84042293,44828.29,0.0300618106617647
2021-09-24,2021-09-24,1187.28831033,4830711.94264616,42798.49,-0.0452794429588994
2021-09-25,2021-09-25,1188.1325158,4848922.32429348,42651.58,-0.0034325977388454
2021-09-26,2021-09-26,1185.35935035,4827607.85122355,43150.0,0.011685850793804
2021-09-27,2021-09-27,1185.81474912,4839433.20057169,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,1186.44217337,4850855.26439848,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,1187.05504331,4865401.99680968,41499.71,0.0120320477428845
2021-09-30,2021-09-30,1187.44212066,4870254.14521755,43796.57,0.0553464108544372
2021-10-01,2021-10-01,1188.03378145,4884831.01685541,48123.94,0.098806139384888
2021-10-02,2021-10-02,1188.70387884,4900372.50140696,47626.61,-0.0103343574944196
2021-10-03,2021-10-03,1189.44755199,4917856.02554563,48187.3,0.0117726203901558
2021-10-04,2021-10-04,1190.02096928,4928081.54878249,49198.22,0.020978971637755
2021-10-05,2021-10-05,1190.49849927,4937236.31529936,51455.12,0.0458736108745398
2021-10-06,2021-10-06,1190.86140226,4942452.73779566,55321.6,0.0751427651903249
2021-10-07,2021-10-07,1191.27735229,4950042.90752822,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,1191.89332675,4963437.59476684,53975.0,0.0029733351246559
2021-10-09,2021-10-09,1192.58095646,4980131.12023593,54960.77,0.0182634553033811
2021-10-10,2021-10-10,1192.90120554,4994564.74682208,54700.0,-0.0047446569616836
2021-10-11,2021-10-11,1193.44086431,5007942.3124559,57500.01,0.0511884826325412
2021-10-12,2021-10-12,1193.38164973,5015176.01437792,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,1193.96098416,5027461.24801206,57393.65,0.0246699626364712
2021-10-14,2021-10-14,1194.49527812,5038035.16340941,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,1194.93275499,5046290.40359412,61702.33,0.0753620844435838
2021-10-16,2021-10-16,1195.31652694,5056940.66234414,60925.56,-0.0125889897512785
2021-10-17,2021-10-17,1196.04941444,5073755.17608806,61571.45,0.0106012977147851
2021-10-18,2021-10-18,1196.28335023,5082716.41397291,62037.92,0.0075760762496255
2021-10-19,2021-10-19,1195.70488384,5084057.90223016,64316.7,0.0367320503330865
2021-10-20,2021-10-20,1195.81435452,5085020.79073445,66064.24,0.0271708592014205
2021-10-21,2021-10-21,1196.07756564,5091401.1243049,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,1196.26278921,5082289.22156687,60734.27,-0.0245109526403088
2021-10-23,2021-10-23,1196.92726769,5100166.86932187,61325.11,0.0097282802608806
2021-10-24,2021-10-24,1196.96509736,5081539.57186745,60902.82,-0.0068860863029842
2021-10-25,2021-10-25,1197.14130094,5081743.36533611,63127.04,0.0365208047837521
2021-10-26,2021-10-26,1197.59347194,5092196.17836194,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,1198.22240416,5105919.48700109,58449.36,-0.031634021579307
2021-10-28,2021-10-28,1198.77152777,5117661.54160673,60622.03,0.0371718355855392
2021-10-29,2021-10-29,1199.26083597,5130064.26096032,62308.22,0.0278148059377094
2021-10-30,2021-10-30,1199.95844563,5148157.2976707,61895.19,-0.0066288204028296
2021-10-31,2021-10-31,1199.87247158,5160790.60084306,61348.61,-0.0088307346661348
2021-11-01,2021-11-01,1199.13039123,5166505.96290544,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,1199.03506098,5164384.71517058,63266.69,0.0381311218195008
2021-11-03,2021-11-03,1199.05695197,5158456.10979075,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,1199.70251918,5174450.15367298,61431.86,-0.024061563440035
2021-11-05,2021-11-05,1199.73218995,5184261.50298746,61006.0,-0.0069322335348466
2021-11-06,2021-11-06,1200.37507623,5198624.76342213,61511.3,0.0082827918565386
2021-11-07,2021-11-07,1201.14855564,5218241.63224885,63316.4,0.0293458275146192
2021-11-08,2021-11-08,1201.19787559,5226020.81055002,67606.96,0.0677638021113014
2021-11-09,2021-11-09,1201.48184921,5233989.62372648,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,1201.20368353,5245916.50106463,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,1201.56984115,5257557.8740545,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,1200.54296604,5231314.60203787,64156.08,-0.0104150310112554
2021-11-13,2021-11-13,1201.07679278,5251435.86356359,64427.0,0.0042228265816739
2021-11-14,2021-11-14,1201.78163196,5271882.35460401,65568.39,0.0177160196811896
2021-11-15,2021-11-15,1202.16713722,5280552.04808986,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,1201.90453108,5280712.34185612,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,1201.94280723,5292030.89780312,60366.96,0.0043411617769464
2021-11-18,2021-11-18,1202.51205419,5304236.95045863,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,1203.07190328,5318723.17277915,58069.51,0.0201763670909091
2021-11-20,2021-11-20,1203.67960878,5338979.98872987,59716.29,0.0283587720991618
2021-11-21,2021-11-21,1204.36191369,5359005.87813448,58661.39,-0.0176651965485464
2021-11-22,2021-11-22,1204.73483827,5366425.60771239,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,1205.15505407,5379919.39058238,57574.23,0.0232088008330089
2021-11-24,2021-11-24,1205.69695019,5392806.65441224,57165.08,-0.0071064780197668
2021-11-25,2021-11-25,1204.45738239,5367783.00068516,58988.21,0.0318923720565071
2021-11-26,2021-11-26,1204.80277523,5374735.07630195,53755.65,-0.0887051836290675
2021-11-27,2021-11-27,1205.58961676,5393798.90222645,54738.77,0.0182886822129393
2021-11-28,2021-11-28,1206.2015875,5409089.67731759,57315.73,0.0470774188020668
2021-11-29,2021-11-29,1206.62930698,5419831.82012778,57827.98,0.0089373370975123
2021-11-30,2021-11-30,1207.06138422,5429051.9710583,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,1207.33342557,5440569.84710759,57209.29,0.0041121544537077
2021-12-02,2021-12-02,1207.89338831,5454823.62915711,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,1208.36717662,5465714.95682787,53612.0,-0.0513428898581349
2021-12-04,2021-12-04,1208.87318433,5476730.80420341,49135.66,-0.0834951130343952
2021-12-05,2021-12-05,1209.45971757,5491998.4823514,49376.6,0.0049035669816992
2021-12-06,2021-12-06,1209.84816597,5501559.6599532,50424.72,0.0212270589712535
2021-12-07,2021-12-07,1209.67312239,5501742.46509512,50577.2,0.0030239136677405
2021-12-08,2021-12-08,1210.20693616,5516469.57821122,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,1210.39285589,5521951.26148808,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,1210.9241784,5534594.46664105,47136.35,-0.0084857390950228
2021-12-11,2021-12-11,1211.50360108,5552586.91283421,49381.15,0.0476235431890674
2021-12-12,2021-12-12,1212.3029656,5573337.02495059,50057.01,0.013686599036272
2021-12-13,2021-12-13,1212.74457379,5582512.43016604,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,1212.61442446,5588707.82204461,48324.04,0.0352209182832965
2021-12-15,2021-12-15,1213.12477646,5601252.77720959,48870.48,0.0113078293950588
2021-12-16,2021-12-16,1213.50336603,5610864.29843302,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,1214.1131236,5627797.65168358,46125.33,-0.0314789656584321
2021-12-18,2021-12-18,1214.79045627,5646111.21339452,46815.99,0.0149735514087379
2021-12-19,2021-12-19,1215.56161426,5667221.84093471,46668.63,-0.0031476425041957
2021-12-20,2021-12-20,1216.12502401,5677867.16846223,46898.14,0.0049178645269853
2021-12-21,2021-12-21,1216.71864214,5692944.34419493,48875.15,0.0421554031780364
2021-12-22,2021-12-22,1217.16367812,5705028.91133596,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,1217.52163486,5709311.90549841,50817.92,0.0462887451000819
2021-12-24,2021-12-24,1218.27939236,5727580.21638682,50808.55,-0.0001843837764314
2021-12-25,2021-12-25,1218.92196146,5740326.61366602,50403.64,-0.0079693279969612
2021-12-26,2021-12-26,1219.52011447,5754273.17736479,50765.73,0.0071838065663512
2021-12-27,2021-12-27,1220.15837201,5771399.46915337,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,1220.78667221,5786413.8774374,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,1221.24970509,5802094.71573573,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,1221.35114019,5802734.87004547,47095.02,0.0141802123930852
2021-12-31,2021-12-31,1221.28392659,5809109.52008445,46210.56,-0.0187803296399491
2022-01-01,2022-01-01,1221.8952783,5829447.42775271,47704.35,0.0323257281452551
2022-01-02,2022-01-02,1222.7325458,5850549.23275963,47280.0,-0.008895415197985
2022-01-03,2022-01-03,1223.28585846,5863016.14079849,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,1223.83252755,5872019.57127245,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,1224.30157045,5886192.62088124,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,1224.57913518,5892789.8224756,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,1225.12637481,5904154.77707247,41553.86,-0.0354259434944421
2022-01-08,2022-01-08,1225.8850613,5923722.86714445,41688.05,0.0032293028854599
2022-01-09,2022-01-09,1226.64851057,5943209.89284536,41851.22,0.0039140712986094
2022-01-10,2022-01-10,1227.1908171,5958576.76732746,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,1227.84481312,5975606.40429245,42700.68,0.0215094894806531
2022-01-12,2022-01-12,1228.30811118,5989894.15902117,43880.72,0.0276351570982007
2022-01-13,2022-01-13,1229.02912378,6008689.60933938,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,1229.72489182,6026192.76256032,43042.4,0.0119451774472942
2022-01-15,2022-01-15,1230.53000741,6047018.18568424,43070.51,0.0006530769659685
2022-01-16,2022-01-16,1231.30325656,6067791.7923527,43060.66,-0.0002286947612182
2022-01-17,2022-01-17,1231.87663966,6083399.41147554,42176.34,-0.0205366104467513
2022-01-18,2022-01-18,1232.52354587,6098338.396837,42337.58,0.0038229964951914
2022-01-19,2022-01-19,1232.93231861,6104424.1428056,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,1233.36316816,6117993.72498935,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,1233.77173509,6122917.84832477,36425.98,-0.1041695512409838
2022-01-22,2022-01-22,1234.23326117,6134613.03790929,35043.73,-0.0379468170794581
2022-01-23,2022-01-23,1234.65835862,6149895.4306382,36230.01,0.0338514193551884
2022-01-24,2022-01-24,1235.07736663,6161026.21361269,36648.31,0.0115456771886068
2022-01-25,2022-01-25,1235.34478385,6174112.39718002,36934.26,0.0078025426001908
2022-01-26,2022-01-26,1236.04095298,6191617.76047259,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,1236.45222846,6200735.68732552,37131.0,0.009339331396621
2022-01-28,2022-01-28,1237.09378619,6214212.59889907,37696.21,0.0152220516549512
2022-01-29,2022-01-29,1237.63739771,6224430.4278501,38150.01,0.0120383454994548
2022-01-30,2022-01-30,1238.30724851,6239335.75350173,37870.01,-0.0073394476174448
2022-01-31,2022-01-31,1239.00220444,6256387.46679759,38439.04,0.0150258740359454
2022-02-01,2022-02-01,1229.45008926,6254143.35838894,38680.51,0.0062818946570986
2022-02-02,2022-02-02,1230.1813047,6272632.88932616,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,1230.79539307,6284739.17434387,37289.86,0.0107836299601837
2022-02-04,2022-02-04,1231.53714167,6303203.81460216,41550.0,0.11424392582863
2022-02-05,2022-02-05,1232.29136799,6321152.15465662,41374.69,-0.0042192539109505
2022-02-06,2022-02-06,1232.97361057,6337373.46492182,42361.35,0.0238469460435835
2022-02-07,2022-02-07,1233.47998136,6348473.55016318,43829.99,0.0346693389138921
2022-02-08,2022-02-08,1234.05317338,6360512.84616841,44021.57,0.0043709797789139
2022-02-09,2022-02-09,1234.66668169,6375656.32484869,44358.08,0.0076442071466329
2022-02-10,2022-02-10,1234.9752329,6385466.97916139,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,1235.46626286,6396722.43528461,42366.0,-0.025425746509938
2022-02-12,2022-02-12,1236.21613798,6415444.24341969,42199.87,-0.0039213048199027
2022-02-13,2022-02-13,1236.96979611,6435667.26867595,42041.13,-0.0037616229623457
2022-02-14,2022-02-14,1237.67411358,6453219.91997873,42525.14,0.0115127733245989
2022-02-15,2022-02-15,1238.25130793,6468903.90083245,44529.6,0.0471358824450665
2022-02-16,2022-02-16,1238.96076703,6488567.93150913,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,1239.42973051,6503006.67272716,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,1240.11743779,6520372.60972942,39966.8,-0.0129631504728128
2022-02-19,2022-02-19,1240.91026593,6540678.80755027,40052.6,0.0021467818289178
2022-02-20,2022-02-20,1241.5058556,6560710.15637906,38368.1,-0.0420571947888526
2022-02-21,2022-02-21,1241.6524651,6575401.04054088,36986.4,-0.0360116867918921
2022-02-22,2022-02-22,1242.34653012,6592059.95533346,38212.0,0.0331365042285811
2022-02-23,2022-02-23,1242.59511775,6606808.66231927,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,1243.25431761,6622459.60434401,38315.1,0.0292066681351033
2022-02-25,2022-02-25,1243.74009454,6630238.66260871,39205.4,0.0232362697735357
2022-02-26,2022-02-26,1244.44186533,6646786.72789303,39099.3,-0.0027062598519591
2022-02-27,2022-02-27,1245.03177685,6662816.77720681,37672.0,-0.036504489850202
2022-02-28,2022-02-28,1243.16122156,6588098.57825974,43155.0,0.1455457634317265
2022-03-01,2022-03-01,1243.61395337,6595529.49820709,44394.1,0.0287127795156991
2022-03-02,2022-03-02,1243.97385485,6607192.67537724,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,1244.29434656,6616475.21388601,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,1244.82765656,6628103.26658338,39127.7,-0.0782529829562186
2022-03-05,2022-03-05,1245.62425418,6649235.88611229,39375.1,0.0063228863439457
2022-03-06,2022-03-06,1246.37767371,6669390.33454425,38401.1,-0.0247364451137901
2022-03-07,2022-03-07,1246.56927396,6683698.92944868,37963.8,-0.011387694623331
2022-03-08,2022-03-08,1246.9834098,6693559.8940357,38709.9,0.0196529325304632
2022-03-09,2022-03-09,1247.27030878,6695635.22253873,41937.5,0.08337918723634
2022-03-10,2022-03-10,1247.78716152,6713103.20505765,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,1246.62979718,6716034.83726796,38713.0,-0.0176160701597677
2022-03-12,2022-03-12,1247.2794235,6732431.29699375,38792.6,0.0020561568465373
2022-03-13,2022-03-13,1248.02707437,6752025.71771846,37743.7,-0.0270386620128582
2022-03-14,2022-03-14,1248.63989426,6769108.81356733,39653.8,0.0506071211884369
2022-03-15,2022-03-15,1249.24495348,6782882.53410168,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,1249.4218484,6790070.0545201,41105.8,0.0467214993252018
2022-03-17,2022-03-17,1249.20974731,6775800.44502427,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,1249.96527865,6794281.92972398,41751.5,0.020866495020551
2022-03-19,2022-03-19,1250.62340573,6813051.31006976,42188.2,0.0104595044489419
2022-03-20,2022-03-20,1251.41347115,6832658.91798197,41261.0,-0.0219777094068956
2022-03-21,2022-03-21,1252.03348207,6845798.01773505,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,1252.70355942,6861715.2960118,42349.8,0.0333756283246304
2022-03-23,2022-03-23,1253.34919791,6877333.7696341,42867.9,0.0122338240086139
2022-03-24,2022-03-24,1253.98892623,6890937.28647954,43973.4,0.0257885270797029
2022-03-25,2022-03-25,1251.8837525,6886634.48387269,44290.6,0.0072134517685691
2022-03-26,2022-03-26,1252.51308509,6904288.02414821,44489.2,0.0044840214402153
2022-03-27,2022-03-27,1253.30260591,6924409.41688692,46820.8,0.0524082249175081
2022-03-28,2022-03-28,1253.71390606,6931207.55185047,47121.9,0.0064309025048696
