start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2023-02-18,2023-02-18,24982813,18.26201774,111817151,81.736464
2023-02-19,2023-02-19,25776468,18.86371428,110861814,81.1308044
2023-02-20,2023-02-20,24913528,18.23632016,111692008,81.75683578
2023-02-21,2023-02-21,25848485,18.94752005,110567671,81.04858614
2023-02-22,2023-02-22,25931842,19.01076167,110469164,80.98549069
2023-02-23,2023-02-23,26512083,19.46612541,109682990,80.53319836
2023-02-24,2023-02-24,28140502,20.65131713,108119804,79.34529242
2023-02-25,2023-02-25,28120711,20.6113547,108307287,79.3849028
2023-02-26,2023-02-26,27057200,19.83681919,109336576,80.15943591
2023-02-27,2023-02-27,27050463,19.83258782,109332870,80.15957973
2023-02-28,2023-02-28,28817810,21.10491019,107725216,78.89326111
2023-03-01,2023-03-01,26864730,19.64864563,109851118,80.34421672
2023-03-02,2023-03-02,27413859,20.02004922,109514709,79.97742544
2023-03-03,2023-03-03,31335861,22.86566586,105706522,77.13367158
2023-03-04,2023-03-04,31481021,22.94942662,105690901,77.04786882
2023-03-05,2023-03-05,30993741,22.61474305,106046588,77.37744015
2023-03-06,2023-03-06,31176001,22.72777863,105986234,77.26557567
2023-03-07,2023-03-07,31902500,23.24416601,105341608,76.75191048
2023-03-08,2023-03-08,32843452,23.91068153,104508634,76.08434901
2023-03-09,2023-03-09,35988350,26.16663252,101538869,73.82751007
2023-03-10,2023-03-10,36367759,26.4074608,101347874,73.59100708
2023-03-11,2023-03-11,35574406,25.81115831,102249896,74.18783753
2023-03-12,2023-03-12,31651702,22.96375549,106176033,77.03220702
2023-03-13,2023-03-13,25191777,18.26730868,112704766,81.7255865
2023-03-14,2023-03-14,24599791,17.83273017,113338580,82.16071081
2023-03-15,2023-03-15,25791935,18.6775697,112291739,81.31754293
2023-03-16,2023-03-16,24253429,17.54062181,114009743,82.45439374
2023-03-17,2023-03-17,23971441,17.32352896,114394840,82.67013752
2023-03-18,2023-03-18,24509620,17.70508005,113918876,82.29188454
2023-03-19,2023-03-19,23881309,17.23997499,114634318,82.75479267
2023-03-20,2023-03-20,24376194,17.58861819,114210463,82.40844438
2023-03-21,2023-03-21,23980740,17.2917807,114699826,82.70654858
2023-03-22,2023-03-22,25232395,18.18154902,113538358,81.81162436
2023-03-23,2023-03-23,23957205,17.24407094,114968825,82.75299953
2023-03-24,2023-03-24,25616503,18.4103538,113524064,81.58873921
2023-03-25,2023-03-25,25609792,18.39631174,113597534,81.600649
2023-03-26,2023-03-26,24414792,17.53632269,114798802,82.45611253
2023-03-27,2023-03-27,26348926,18.93957912,112764929,81.05530734
2023-03-28,2023-03-28,25982705,18.66892871,113179125,81.3207484
2023-03-29,2023-03-29,23941196,17.18930542,115337403,82.80997517
2023-03-30,2023-03-30,24868361,17.84650291,114471760,82.14938645
2023-03-31,2023-03-31,23848404,17.10562531,115557521,82.88536441
2023-04-01,2023-04-01,24031034,17.22987124,115434104,82.76442658
2023-04-02,2023-04-02,24964476,17.901294,114488579,82.0964042
2023-04-03,2023-04-03,26211371,18.78542504,113304735,81.20435998
2023-04-04,2023-04-04,25264035,18.08891935,114401771,81.91108065
2023-04-05,2023-04-05,25239518,18.04634116,114619957,81.95365884
2023-04-06,2023-04-06,25890638,18.49574531,114090950,81.50425469
2023-04-07,2023-04-07,26492733,18.89778218,113691398,81.09828743
2023-04-08,2023-04-08,27571433,19.64466004,112779344,80.35533996
2023-04-09,2023-04-09,24465201,17.45283262,115713769,82.54716738
2023-04-10,2023-04-10,22715712,16.20753974,117439502,83.79246026
2023-04-11,2023-04-11,22294138,15.9112642,117821303,84.0887358
2023-04-12,2023-04-12,23060431,16.4665985,116983252,83.5334015
2023-04-13,2023-04-13,22050179,15.7442086,118002456,84.2557914
2023-04-14,2023-04-14,22157488,15.8153685,117943503,84.1846315
2023-04-15,2023-04-15,22674542,16.21456298,117166057,83.78543702
2023-04-16,2023-04-16,22999108,16.46114912,116718404,83.53885088
2023-04-17,2023-04-17,24378029,17.46773453,115182307,82.53226547
2023-04-18,2023-04-18,22506708,16.16310535,116740717,83.83689465
2023-04-19,2023-04-19,25424583,18.26200719,113796603,81.73799281
2023-04-20,2023-04-20,26577481,19.08617093,112672456,80.91382907
2023-04-21,2023-04-21,29034258,20.83080929,110347067,79.16919071
2023-04-22,2023-04-22,27966156,20.0464505,111540616,79.9535495
2023-04-23,2023-04-23,28518748,20.40756162,111227237,79.59243838
2023-04-24,2023-04-24,28722251,20.55473188,111013218,79.44526812
2023-04-25,2023-04-25,25628702,18.31656706,114292179,81.68343294
2023-04-26,2023-04-26,25483686,18.17231754,114749864,81.82768246
2023-04-27,2023-04-27,24141135,17.1808187,116359052,82.81067883
2023-04-28,2023-04-28,24812852,17.6138667,116058272,82.3861333
2023-04-29,2023-04-29,25450184,18.01564888,115816912,81.98435112
2023-04-30,2023-04-30,24871844,17.54481217,116889970,82.45518783
2023-05-01,2023-05-01,29271934,20.57596626,112990809,79.42403374
2023-05-02,2023-05-02,26930588,18.87528204,115745892,81.12471796
2023-05-03,2023-05-03,26222476,18.33471035,116798469,81.66528965
2023-05-04,2023-05-04,26815031,18.70542404,116539276,81.29457596
2023-05-05,2023-05-05,24222405,16.85023682,119528720,83.14976318
2023-05-06,2023-05-06,28691322,19.87537639,115664797,80.12462361
2023-05-07,2023-05-07,31653869,21.82286782,113395211,78.17713218
2023-05-08,2023-05-08,35744626,24.54312338,109895460,75.45687662
2023-05-09,2023-05-09,34869917,23.85466385,111306601,76.14533615
2023-05-10,2023-05-10,34915982,23.79194475,111839495,76.20805525
2023-05-11,2023-05-11,37620442,25.55736323,109579571,74.44263677
2023-05-12,2023-05-12,37616314,25.48364096,109993339,74.51635904
2023-05-13,2023-05-13,38214476,25.79554686,109929218,74.20445314
2023-05-14,2023-05-14,37144223,25.00689345,111391712,74.99310655
2023-05-15,2023-05-15,36840302,24.73893453,112075982,75.26106547
2023-05-16,2023-05-16,37675553,25.22351877,111691208,74.77648123
2023-05-17,2023-05-17,35613594,23.77262733,114195653,76.22737267
2023-05-18,2023-05-18,39617485,26.38432831,110537882,73.61567169
2023-05-19,2023-05-19,38835713,25.79392061,111725784,74.20607939
2023-05-20,2023-05-20,37123233,24.60661365,113743658,75.39338635
2023-05-21,2023-05-21,41307392,27.32253155,109876959,72.67746845
2023-05-22,2023-05-22,40256261,26.56248433,111296811,73.43751567
2023-05-23,2023-05-23,36803682,24.22792569,115102356,75.77207431
2023-05-24,2023-05-24,42786473,28.12818535,109325981,71.87181465
2023-05-25,2023-05-25,42309256,27.75858185,110109395,72.24141815
2023-05-26,2023-05-26,41870132,27.40575027,110908506,72.59424973
2023-05-27,2023-05-27,39720005,25.95081636,113338783,74.04918364
2023-05-28,2023-05-28,30410792,19.83574474,122902292,80.16425526
2023-05-29,2023-05-29,32837438,21.36841221,120835365,78.63158779
2023-05-30,2023-05-30,33322511,21.63584687,120692773,78.36415313
2023-05-31,2023-05-31,37372118,24.22714897,116885067,75.77285103
2023-06-01,2023-06-01,42926325,27.79658959,111503861,72.20341041
2023-06-02,2023-06-02,37067505,23.95313614,117682607,76.04686386
2023-06-03,2023-06-03,39203324,25.29900436,115756624,74.70099564
2023-06-04,2023-06-04,38952720,25.12802269,116064332,74.87197731
2023-06-05,2023-06-05,46435989,29.93444101,108689637,70.06555899
2023-06-06,2023-06-06,36550476,23.52099557,118844630,76.47900443
2023-06-07,2023-06-07,45357781,29.14952717,110246050,70.85047283
2023-06-08,2023-06-08,45100309,28.95901541,110638097,71.04098459
2023-06-09,2023-06-09,45237083,29.04697672,110500581,70.95302328
2023-06-10,2023-06-10,46691426,29.9714162,109095093,70.0285838
2023-06-11,2023-06-11,46321457,29.72304512,109522121,70.27695488
2023-06-12,2023-06-12,45831801,29.41211189,109994483,70.58788811
2023-06-13,2023-06-13,46950721,30.09149333,109075836,69.90850667
2023-06-14,2023-06-14,47967445,30.70677988,108243806,69.29322012
2023-06-15,2023-06-15,47654928,30.45240787,108834924,69.54759213
2023-06-16,2023-06-16,44549274,28.39419962,112346411,71.60580038
2023-06-17,2023-06-17,43674328,27.78155339,113531885,72.21844661
2023-06-18,2023-06-18,45186823,28.69700268,112274998,71.30299732
2023-06-19,2023-06-19,40613981,25.77632542,116949133,74.22367458
2023-06-20,2023-06-20,28226817,17.87906113,129649577,82.12093887
2023-06-21,2023-06-21,22331389,14.12963791,135715046,85.87036209
2023-06-22,2023-06-22,22968960,14.52122134,135199146,85.47434118
2023-06-23,2023-06-23,21490288,13.56859073,136892321,86.43140927
2023-06-24,2023-06-24,21947732,13.85584488,136452800,86.14415512
2023-06-25,2023-06-25,21140432,13.34226662,137306649,86.65773338
2023-06-26,2023-06-26,23377049,14.74769787,135136159,85.25230213
2023-06-27,2023-06-27,21887885,13.78978331,136837488,86.21021669
2023-06-28,2023-06-28,24615526,15.48676852,134330002,84.51323148
2023-06-29,2023-06-29,23005118,14.45304202,136166342,85.54695798
2023-06-30,2023-06-30,21765357,13.66685175,137491196,86.33314825
2023-07-01,2023-07-01,22724371,14.27045965,136516267,85.72954035
2023-07-02,2023-07-02,23550398,14.83765754,135170060,85.16234246
2023-07-03,2023-07-03,21455058,13.51551361,137288876,86.48448639
2023-07-04,2023-07-04,20423665,12.86601229,138317556,87.13398771
2023-07-05,2023-07-05,22344277,14.05233175,136663334,85.94766825
2023-07-06,2023-07-06,27185940,17.07897259,131991902,82.92102741
2023-07-07,2023-07-07,25381792,15.91393698,134112317,84.08606302
2023-07-08,2023-07-08,24080633,15.07368937,135672115,84.92631063
2023-07-09,2023-07-09,22084995,13.79350099,138026604,86.20649901
2023-07-10,2023-07-10,31719025,19.76845689,128733686,80.23154311
2023-07-11,2023-07-11,23676956,14.73605796,136996652,85.26394204
2023-07-12,2023-07-12,32976050,20.48111403,128031061,79.51888597
2023-07-13,2023-07-13,20410082,12.65577399,140860829,87.34422601
2023-07-14,2023-07-14,28250073,17.49120586,133260078,82.50879414
2023-07-15,2023-07-15,28126016,17.37293534,133769573,82.62706466
2023-07-16,2023-07-16,28899736,17.8000211,133458139,82.1999789
2023-07-17,2023-07-17,32184087,19.78638958,130473617,80.21361042
2023-07-18,2023-07-18,31743472,19.4695127,131298472,80.5304873
2023-07-19,2023-07-19,31624001,19.35486416,131766456,80.64513584
2023-07-20,2023-07-20,36993235,22.60415325,126663570,77.39584675
2023-07-21,2023-07-21,32557265,19.86614985,131325849,80.13385015
2023-07-22,2023-07-22,33035060,20.18672642,130612375,79.81327358
2023-07-23,2023-07-23,30081379,18.33644812,133970998,81.66355188
2023-07-24,2023-07-24,35803147,21.78301419,128559538,78.21698581
2023-07-25,2023-07-25,35547493,21.58258747,129150485,78.4134521
2023-07-26,2023-07-26,34569705,20.96125281,130352236,79.03874719
2023-07-27,2023-07-27,35732846,21.63530962,129427009,78.36469038
2023-07-28,2023-07-28,34937325,21.11666729,130511723,78.88333271
2023-07-29,2023-07-29,34677961,20.91819431,131100980,79.08180569
2023-07-30,2023-07-30,36261211,21.81490271,129960988,78.18509729
2023-07-31,2023-07-31,37663091,22.62638321,128793433,77.37361679
2023-08-01,2023-08-01,32744963,19.64756978,133916682,80.35243022
2023-08-02,2023-08-02,38157668,22.88717103,128563103,77.11282897
2023-08-03,2023-08-03,36486870,21.85944493,130428942,78.14055507
2023-08-04,2023-08-04,39934931,23.90241747,127139931,76.09758253
2023-08-05,2023-08-05,39687256,23.71166425,127687145,76.28833575
2023-08-06,2023-08-06,39259053,23.3766634,128682164,76.6233366
2023-08-07,2023-08-07,37599761,22.35721953,130577507,77.64278047
2023-08-08,2023-08-08,31617945,18.78829009,136667433,81.21170991
2023-08-09,2023-08-09,33058973,19.62221621,135418291,80.37778379
2023-08-10,2023-08-10,34121866,20.22283492,134607524,79.77716508
2023-08-11,2023-08-11,34287511,20.28659208,134728117,79.71340792
2023-08-12,2023-08-12,34729497,20.51925904,134523676,79.48074096
2023-08-13,2023-08-13,37852144,22.32120982,131727123,77.67879018
2023-08-14,2023-08-14,34781177,20.47456794,135093846,79.52543206
2023-08-15,2023-08-15,40510279,23.79894622,129699386,76.19569127
2023-08-16,2023-08-16,45414019,26.63398528,125097523,73.36601472
2023-08-17,2023-08-17,59599173,34.90033912,111170437,65.09966088
2023-08-18,2023-08-18,62292099,36.4081151,108801897,63.5918849
2023-08-19,2023-08-19,62094301,36.21961442,109344026,63.78038558
2023-08-20,2023-08-20,61660133,35.87728178,110203871,64.12271822
2023-08-21,2023-08-21,61862671,35.91566185,110381603,64.08433815
2023-08-22,2023-08-22,63050419,36.58895939,109270467,63.41104061
2023-08-23,2023-08-23,59744898,34.64730879,112692443,65.35269121
2023-08-24,2023-08-24,61869198,35.85309135,110693880,64.14690865
2023-08-25,2023-08-25,63422833,36.69483148,109415767,63.30516852
2023-08-26,2023-08-26,64146768,37.02551112,109103421,62.97448888
2023-08-27,2023-08-27,62504523,36.02035453,111021040,63.97964547
2023-08-28,2023-08-28,61853740,35.61339925,111827350,64.38660075
2023-08-29,2023-08-29,49009896,28.17485225,124939183,71.82514775
2023-08-30,2023-08-30,51752013,29.7002492,122495727,70.2997508
2023-08-31,2023-08-31,66038290,37.83588489,108500485,62.16411511
2023-09-01,2023-09-01,66661763,38.13964373,108121629,61.86035627
2023-09-02,2023-09-02,66428888,37.90758303,108810161,62.09241697
2023-09-03,2023-09-03,65481794,37.24943784,110310910,62.75056216
2023-09-04,2023-09-04,67813239,38.46611265,108480216,61.53388735
2023-09-05,2023-09-05,68043703,38.50542992,108668265,61.49457008
2023-09-06,2023-09-06,68199571,38.52571347,108823941,61.47428653
2023-09-07,2023-09-07,60599369,34.15927237,116803031,65.84072763
2023-09-08,2023-09-08,66286857,37.31384489,111359958,62.68615511
2023-09-09,2023-09-09,66472056,37.30365616,111719743,62.69634384
2023-09-10,2023-09-10,68596069,38.38877027,110091783,61.61122973
2023-09-11,2023-09-11,71938880,40.24812612,106799578,59.75187388
2023-09-12,2023-09-12,68160193,38.07982522,110832732,61.92017478
2023-09-13,2023-09-13,60729724,33.87912292,118524397,66.12087708
2023-09-14,2023-09-14,58759654,32.70619649,120899433,67.29380351
2023-09-15,2023-09-15,58027899,32.19928556,122186966,67.80071444
2023-09-16,2023-09-16,59007384,32.6520847,121708134,67.3479153
2023-09-17,2023-09-17,59977372,33.09094725,121272719,66.90905275
2023-09-18,2023-09-18,57068645,31.4161562,124585166,68.5838438
2023-09-19,2023-09-19,51615114,28.37087912,130314793,71.62912088
2023-09-20,2023-09-20,52836241,28.98587687,129446466,71.01412313
2023-09-21,2023-09-21,60831838,33.3392432,121631326,66.6607568
2023-09-22,2023-09-22,60738968,33.23162245,122035641,66.76837755
2023-09-23,2023-09-23,61160029,33.37531439,122089268,66.62468561
2023-09-24,2023-09-24,65352368,35.6558379,117934218,64.3441621
2023-09-25,2023-09-25,64720400,35.36734435,118274397,64.63265565
2023-09-26,2023-09-26,65927647,36.05734661,116913447,63.94265339
2023-09-27,2023-09-27,64319720,35.24533399,118171727,64.75466601
2023-09-28,2023-09-28,53360089,29.24980402,129068788,70.75019598
2023-09-29,2023-09-29,54452082,29.85845855,127915276,70.14154145
2023-09-30,2023-09-30,53772312,29.51229697,128430761,70.48770303
2023-10-01,2023-10-01,44781336,24.58888817,137338879,75.41111183
2023-10-02,2023-10-02,47378925,26.03141107,134627824,73.96858893
2023-10-03,2023-10-03,48351725,26.6273303,133235105,73.3726697
2023-10-04,2023-10-04,45911126,25.2971074,135576525,74.7028926
2023-10-05,2023-10-05,48935813,26.96121094,132563220,73.03577316
2023-10-06,2023-10-06,44913690,24.76176314,136469557,75.23823686
2023-10-07,2023-10-07,44473192,24.58692317,136408294,75.41307683
2023-10-08,2023-10-08,44709365,24.80133645,135560618,75.19866355
2023-10-09,2023-10-09,47314861,26.33329073,132362117,73.66670927
2023-10-10,2023-10-10,49219725,27.49674385,129782288,72.50325615
2023-10-11,2023-10-11,55215202,30.89159382,123523397,69.10840618
2023-10-12,2023-10-12,57291110,32.07105797,121346932,67.92894203
2023-10-13,2023-10-13,55388347,31.00280597,123267569,68.99719403
2023-10-14,2023-10-14,54931496,30.81576044,123326302,69.18423956
2023-10-15,2023-10-15,49984553,28.19414579,127302439,71.80585421
2023-10-16,2023-10-16,39712840,22.43989391,137261437,77.56010609
2023-10-17,2023-10-17,40289867,22.81610401,136295351,77.18389599
2023-10-18,2023-10-18,40682014,23.06557931,135693413,76.93442069
2023-10-19,2023-10-19,38686162,21.95670034,137506806,78.04329966
2023-10-20,2023-10-20,29043502,16.47870817,147205156,83.52129183
2023-10-21,2023-10-21,27591405,15.66462725,148546875,84.33537275
2023-10-22,2023-10-22,26747407,15.1989478,149234558,84.8010522
2023-10-23,2023-10-23,18895195,10.75732482,156754377,89.24267518
2023-10-24,2023-10-24,18823986,10.70662942,156992186,89.29337058
2023-10-25,2023-10-25,18327977,10.40943622,157742817,89.59056378
2023-10-26,2023-10-26,19015711,10.79192626,157187411,89.20807374
2023-10-27,2023-10-27,19752266,11.20161577,156581813,88.79838423
2023-10-28,2023-10-28,19722105,11.15877571,157018655,88.84122429
2023-10-29,2023-10-29,18340244,10.36476696,158607719,89.63523304
2023-10-30,2023-10-30,18615738,10.51313744,158455456,89.48686256
2023-10-31,2023-10-31,18016225,10.16693847,159187808,89.83306153
2023-11-01,2023-11-01,17505031,9.86100786,160012635,90.13899214
2023-11-02,2023-11-02,18110030,10.18872371,159635785,89.81127629
2023-11-03,2023-11-03,18637128,10.45966538,159532120,89.53378398
2023-11-04,2023-11-04,17995695,10.05889416,160907619,89.94110584
2023-11-05,2023-11-05,18293794,10.19340161,161173225,89.80659839
2023-11-06,2023-11-06,18912851,10.52070502,160855054,89.47929498
2023-11-07,2023-11-07,17686979,9.81923149,162438920,90.18076851
2023-11-08,2023-11-08,17255125,9.54869001,163451600,90.45130999
2023-11-09,2023-11-09,16934907,9.34137598,164354306,90.65862402
2023-11-10,2023-11-10,16512441,9.09025519,165137476,90.90974481
2023-11-11,2023-11-11,17918312,9.8326195,164315039,90.1673805
2023-11-12,2023-11-12,17965740,9.81776659,165026388,90.18223341
2023-11-13,2023-11-13,19959832,10.89280673,163278818,89.10719327
2023-11-14,2023-11-14,21609308,11.76670972,162038530,88.23329028
2023-11-15,2023-11-15,15961921,8.66760999,168194046,91.33239001
2023-11-16,2023-11-16,21595311,11.68164507,163270013,88.31835493
2023-11-17,2023-11-17,20481086,11.05439969,164794339,88.94560031
2023-11-18,2023-11-18,20510237,11.03064415,165428469,88.96935585
2023-11-19,2023-11-19,16341392,8.75651181,170278490,91.24348819
2023-11-20,2023-11-20,16468857,8.80268641,170620132,91.19731359
2023-11-21,2023-11-21,25413561,13.55200611,162112631,86.44799389
2023-11-22,2023-11-22,17019356,9.05236589,170990676,90.94763411
2023-11-23,2023-11-23,18320112,9.72239521,170111973,90.27760479
2023-11-24,2023-11-24,16618203,8.79501002,172332156,91.20498998
2023-11-25,2023-11-25,16377468,8.64086068,173157679,91.35913932
2023-11-26,2023-11-26,18343060,9.65057763,171729086,90.34942237
2023-11-27,2023-11-27,21643312,11.36461819,168792859,88.63090807
2023-11-28,2023-11-28,16184550,8.48861506,174477294,91.51138494
2023-11-29,2023-11-29,16669393,8.73929267,174071364,91.26070733
2023-11-30,2023-11-30,18239955,9.55264782,172701398,90.44735218
2023-12-01,2023-12-01,15213524,7.9545522,176042044,92.0454478
2023-12-02,2023-12-02,14103221,7.35821849,177546802,92.63331836
2023-12-03,2023-12-03,13641032,7.09007962,178747283,92.90590834
2023-12-04,2023-12-04,12286263,6.37308116,180497458,93.62691884
2023-12-05,2023-12-05,10345375,5.34764606,183111239,94.65235394
2023-12-06,2023-12-06,11175610,5.75898463,182879605,94.24101537
2023-12-07,2023-12-07,12445257,6.4048739,181863908,93.5951261
2023-12-08,2023-12-08,10316544,5.30209283,184258397,94.69790717
2023-12-09,2023-12-09,12669318,6.49419943,182417361,93.50580057
2023-12-10,2023-12-10,12802631,6.5484353,182704088,93.4515647
2023-12-11,2023-12-11,17817949,9.10206349,177939299,90.89793651
2023-12-12,2023-12-12,17480966,8.91128702,178685603,91.08871298
2023-12-13,2023-12-13,14563079,7.38890258,182530858,92.61109742
2023-12-14,2023-12-14,14274324,7.20505113,183841189,92.79494887
2023-12-15,2023-12-15,18083741,9.09934538,180652984,90.90065462
2023-12-16,2023-12-16,17622581,8.83552444,181828862,91.16447556
2023-12-17,2023-12-17,21650994,10.82395069,178377578,89.17604931
2023-12-18,2023-12-18,16122168,8.04105237,184376066,91.95894763
2023-12-19,2023-12-19,18099214,8.9983059,183041025,91.0016941
2023-12-20,2023-12-20,13413995,6.65003315,188299210,93.34996685
2023-12-21,2023-12-21,12361031,6.10955494,189961906,93.89044506
2023-12-22,2023-12-22,11179901,5.51335449,191598662,94.48664551
2023-12-23,2023-12-23,13738581,6.75982208,189500215,93.24017792
2023-12-24,2023-12-24,18122964,8.88849387,185769442,91.11150613
2023-12-25,2023-12-25,15673928,7.67007802,188677683,92.32992198
2023-12-26,2023-12-26,21290272,10.39478838,183526519,89.60521162
2023-12-27,2023-12-27,17221119,8.38424925,188177343,91.61575075
2023-12-28,2023-12-28,21596050,10.50202169,184041023,89.49797831
2023-12-29,2023-12-29,25449446,12.34772432,180656921,87.65227568
2023-12-30,2023-12-30,24340417,11.78825216,182139871,88.21174784
2023-12-31,2023-12-31,24922434,12.02806358,182279946,87.97193642
2024-01-01,2024-01-01,10639545,5.12469899,196973527,94.87530101
2024-01-02,2024-01-02,10344317,4.98161266,197305649,95.01838734
2024-01-03,2024-01-03,20685616,9.94768142,187251439,90.04893354
2024-01-04,2024-01-04,11456325,5.50661494,196590272,94.49338506
2024-01-05,2024-01-05,11747434,5.63539215,196710712,94.36460785
2024-01-06,2024-01-06,13654050,6.54472682,194972687,93.45527318
2024-01-07,2024-01-07,13519190,6.47278409,195342867,93.52721591
2024-01-08,2024-01-08,8593961,4.10764523,200624716,95.89235477
2024-01-09,2024-01-09,10112770,4.82866527,199319225,95.17133473
2024-01-10,2024-01-10,9557571,4.56005494,200035759,95.43994506
2024-01-11,2024-01-11,10026027,4.78138449,199662757,95.21861551
2024-01-12,2024-01-12,25150044,12.00042887,184426166,87.99957113
2024-01-13,2024-01-13,24952032,11.8680786,185292885,88.1319214
2024-01-14,2024-01-14,32431096,15.37833718,178457088,84.62166282
2024-01-15,2024-01-15,28144248,13.32478498,183073029,86.67521502
2024-01-16,2024-01-16,21917815,10.3578111,189688815,89.6421889
2024-01-17,2024-01-17,27241130,12.84993518,184753169,87.15006482
2024-01-18,2024-01-18,36965998,17.40521779,175418578,82.59478221
2024-01-19,2024-01-19,35632370,16.74944942,177105190,83.25055058
2024-01-20,2024-01-20,35595099,16.69367545,177629958,83.30632455
2024-01-21,2024-01-21,36701792,17.16944005,177060520,82.83055995
2024-01-22,2024-01-22,41533817,19.4181738,172357651,80.5818262
2024-01-23,2024-01-23,40458082,18.90901001,173503844,81.09098999
2024-01-24,2024-01-24,39904578,18.64970903,174064326,81.35029097
2024-01-25,2024-01-25,40120777,18.78924717,173409742,81.21075283
2024-01-26,2024-01-26,33102738,15.4778875,180768425,84.5221125
2024-01-27,2024-01-27,31259887,14.58805703,183024215,85.41194297
2024-01-28,2024-01-28,32987390,15.34975397,181917618,84.65024603
2024-01-29,2024-01-29,21567962,10.01690476,193747672,89.98309524
2024-01-30,2024-01-30,24053497,11.15352275,191604798,88.84647725
2024-01-31,2024-01-31,28392001,13.15080795,187503487,86.84919205
2024-02-01,2024-02-01,22767977,10.53696386,193309228,89.46303614
2024-02-02,2024-02-02,21856351,10.10960087,194337654,89.89039913
2024-02-03,2024-02-03,24585533,11.3378689,192258860,88.6621311
2024-02-04,2024-02-04,30518018,14.07104563,186367200,85.92895437
2024-02-05,2024-02-05,29137544,13.45131944,187477221,86.54868056
2024-02-06,2024-02-06,22388297,10.3543793,193832264,89.6456207
2024-02-07,2024-02-07,12284359,5.67659196,204119411,94.32340804
2024-02-08,2024-02-08,11275931,5.21169129,205082452,94.78830871
2024-02-09,2024-02-09,8496587,3.92885794,207764401,96.07114206
2024-02-10,2024-02-10,7513106,3.47415134,208744197,96.52584866
2024-02-11,2024-02-11,7290919,3.37179964,208941354,96.62820036
2024-02-12,2024-02-12,5797240,2.6818709,210366782,97.3181291
2024-02-13,2024-02-13,6283925,2.90690539,209888401,97.09309461
2024-02-14,2024-02-14,5121529,2.36656015,211290845,97.63343985
2024-02-15,2024-02-15,5388939,2.48977529,211041730,97.50462647
2024-02-16,2024-02-16,5339188,2.46521472,211241865,97.53478528
2024-02-17,2024-02-17,6408572,2.96010626,210089467,97.03989374
2024-02-18,2024-02-18,5415513,2.49902136,211289838,97.50097864
2024-02-19,2024-02-19,6963256,3.21136597,209868337,96.78863403
2024-02-20,2024-02-20,5464080,2.51539295,211761622,97.48460705
2024-02-21,2024-02-21,7962953,3.66037935,209581521,96.33962065
2024-02-22,2024-02-22,8981701,4.12435429,208790594,95.87564571
2024-02-23,2024-02-23,9984447,4.58166911,207937161,95.41833089
2024-02-24,2024-02-24,8187712,3.75533511,209841086,96.24466489
2024-02-25,2024-02-25,7362471,3.37493245,210789184,96.62506755
2024-02-26,2024-02-26,4598755,2.10601102,213764537,97.89398898
2024-02-27,2024-02-27,3217528,1.47156842,215428643,98.52843158
2024-02-28,2024-02-28,718303,0.32814266,218181303,99.67185734
2024-02-29,2024-02-29,1704542,0.77748504,217533375,99.22251496
2024-03-01,2024-03-01,1196005,0.54477736,218344137,99.45522264
2024-03-02,2024-03-02,1691387,0.76945467,218124940,99.23054533
2024-03-03,2024-03-03,672597,0.3055605,219446495,99.6944395
2024-03-04,2024-03-04,17867,0.00810459,220437342,99.99189541
2024-03-05,2024-03-05,1421604,0.64434932,219204687,99.35565068
2024-03-06,2024-03-06,1307862,0.59211403,219572228,99.40788597
2024-03-07,2024-03-07,1008489,0.45627377,220018682,99.54372623
2024-03-08,2024-03-08,396477,0.17908198,220997653,99.82091802
2024-03-09,2024-03-09,437259,0.19741738,221052355,99.80258262
2024-03-10,2024-03-10,709795,0.32015226,220995649,99.67984774
2024-03-11,2024-03-11,278210,0.12555736,221301797,99.87444264
2024-03-12,2024-03-12,822788,0.37139437,220717460,99.62860563
2024-03-13,2024-03-13,232487,0.10492619,221339448,99.89507381
2024-03-14,2024-03-14,1687653,0.76161667,219900590,99.23838333
2024-03-15,2024-03-15,2277743,1.02625696,219668912,98.97374304
2024-03-16,2024-03-16,6350316,2.86039973,215657676,97.13960027
2024-03-17,2024-03-17,2823744,1.27171858,219217834,98.72828142
2024-03-18,2024-03-18,4589281,2.06420209,217737836,97.93579791
2024-03-19,2024-03-19,9303719,4.17888042,213332922,95.82111958
2024-03-20,2024-03-20,4155807,1.8662574,218525534,98.1337426
2024-03-21,2024-03-21,7371512,3.30611569,215594430,96.69388431
2024-03-22,2024-03-22,8830680,3.9555108,214419374,96.0444892
2024-03-23,2024-03-23,8396567,3.76236773,214775850,96.23763227
2024-03-24,2024-03-24,4736138,2.12418323,218226643,97.87581677
2024-03-25,2024-03-25,1731540,0.77617781,221353940,99.22382219
2024-03-26,2024-03-26,2164163,0.96910624,221151189,99.03089376
2024-03-27,2024-03-27,2691055,1.20374501,220865843,98.79625499
2024-03-28,2024-03-28,1798293,0.8036226,221975031,99.1963774
2024-03-29,2024-03-29,3002908,1.33975493,221135696,98.66024507
2024-03-30,2024-03-30,3959841,1.76411737,220506006,98.23588263
2024-03-31,2024-03-31,1249253,0.55581816,223510044,99.44418184
2024-04-01,2024-04-01,3986418,1.77244205,220924630,98.22755795
2024-04-02,2024-04-02,10975529,4.87689578,214076010,95.12310422
2024-04-03,2024-04-03,10189220,4.52224627,215124029,95.47775373
